x_1,y_1,z_1,E_1_eV,x_2,y_2,z_2,E_2_eV,x_3,y_3,z_3,E_3_eV,x_4,y_4,z_4,E_4_eV,x_5,y_5,z_5,E_5_eV,x_6,y_6,z_6,E_6_eV,x_7,y_7,z_7,E_7_eV,x_8,y_8,z_8,E_8_eV,x_9,y_9,z_9,E_9_eV,x_10,y_10,z_10,E_10_eV,x_11,y_11,z_11,E_11_eV,x_12,y_12,z_12,E_12_eV,x_13,y_13,z_13,E_13_eV,x_14,y_14,z_14,E_14_eV,x_15,y_15,z_15,E_15_eV,x_16,y_16,z_16,E_16_eV,x_17,y_17,z_17,E_17_eV,x_18,y_18,z_18,E_18_eV,x_19,y_19,z_19,E_19_eV,x_20,y_20,z_20,E_20_eV,x_21,y_21,z_21,E_21_eV,x_22,y_22,z_22,E_22_eV,x_23,y_23,z_23,E_23_eV,x_24,y_24,z_24,E_24_eV,x_25,y_25,z_25,E_25_eV,x_26,y_26,z_26,E_26_eV,x_27,y_27,z_27,E_27_eV,x_28,y_28,z_28,E_28_eV,x_29,y_29,z_29,E_29_eV,x_30,y_30,z_30,E_30_eV,x_31,y_31,z_31,E_31_eV,x_32,y_32,z_32,E_32_eV,x_33,y_33,z_33,E_33_eV,x_34,y_34,z_34,E_34_eV,x_35,y_35,z_35,E_35_eV,x_36,y_36,z_36,E_36_eV,x_37,y_37,z_37,E_37_eV,x_38,y_38,z_38,E_38_eV,x_39,y_39,z_39,E_39_eV,x_40,y_40,z_40,E_40_eV,x_41,y_41,z_41,E_41_eV,x_42,y_42,z_42,E_42_eV,x_43,y_43,z_43,E_43_eV,x_44,y_44,z_44,E_44_eV,x_45,y_45,z_45,E_45_eV,x_46,y_46,z_46,E_46_eV,x_47,y_47,z_47,E_47_eV,x_48,y_48,z_48,E_48_eV,x_49,y_49,z_49,E_49_eV,x_50,y_50,z_50,E_50_eV
,,,,309.9257022885584,25.687003623789273,77.69396709936812,0.03579960377453534,,,,,,,,,460.8268119540006,5.5336774227517544,-114.22206727612945,0.03579960377453534,,,,,328.88276489236074,45.021421227266295,-15.088572738793337,0.03579960377453534,389.8448261225226,19.203975618648556,-32.66981315579045,0.03579960377453534,369.8090485158558,60.58742277256395,-23.49887283304719,0.03579960377453534,444.35891915942295,-61.40741073995965,0.008105403852181045,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.4288152815675,-13.022507359775918,-73.0291630385338,0.03579960377453534,,,,,378.6759975678099,-3.1034201844364016,6.217062739535331,0.03579960377453534,,,,,,,,,399.9155132426082,18.88787082856641,-43.54000034672634,0.03579960377453534,303.9834738600001,23.69267177466206,35.4823997787732,0.03579960377453534,347.244870486074,-55.10579911021719,-112.42189625963411,0.03579960377453534,377.0234086752822,28.46574132206947,-48.399663351747044,0.03579960377453534,,,,,322.29516954454664,20.062421486464455,-6.670039921428211,0.03579960377453534,,,,,,,,,358.1144844899587,43.222282836172894,21.176652456861884,0.03579960377453534,343.43971460421363,4.90483997949338,-7.298500388134092,0.03579960377453534,,,,,,,,,305.9227286520446,31.67560802019054,13.088990122474284,0.03579960377453534,363.6162512669956,10.438464132164864,-25.863188667634656,0.03579960377453534,,,,,341.21690880823036,107.09844591030576,84.33957624433776,0.03579960377453534,387.2757898074222,-101.08614051864143,50.034988828951306,0.03579960377453534,309.8118268071806,48.903135551034644,8.380828321018518,0.03579960377453534,331.6367728925008,-30.81376742822541,54.66920710105264,0.03579960377453534,365.137731659166,50.63462095360147,5.973232606091436,0.03579960377453534,,,,,262.0331606806518,-13.040034741379534,-21.889274027253023,0.03579960377453534,,,,,476.38388164879586,24.051597522452035,51.998778539553584,0.03579960377453534,,,,,417.15844992890715,-66.3672319434944,23.35969581941017,0.03579960377453534,398.4990708109494,-16.220852364431185,-9.570933733623832,0.03579960377453534,393.0165008076896,153.45482081970601,3.2441050901646555,0.03579960377453534
,,,,309.9378672161553,25.689711133909647,77.67092131282696,0.03579960377453534,,,,,,,,,460.8783269651416,5.542600566424842,-114.24862359649566,0.03579960377453534,,,,,328.91562453063773,45.031194799428455,-15.108868358569506,0.03579960377453534,389.86021962341,19.122218504489798,-32.62532070055743,0.03579960377453534,369.84438743010844,60.57397851602338,-23.469457885670906,0.03579960377453534,444.4124834703359,-61.473594194380496,-0.049631166485986235,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.4567939395244,-12.977774085468154,-73.06971231219065,0.03579960377453534,,,,,378.7072439710983,-3.0938203539933937,6.2283662602065295,0.03579960377453534,,,,,,,,,399.94865036375376,18.717871491802867,-43.52183210056153,0.03579960377453534,304.25454502284924,23.60706282382795,35.444503285317104,0.03579960377453534,347.26712017693546,-55.266148987351755,-112.43863902471732,0.03579960377453534,377.03483577748955,28.53303618773263,-48.53473464432349,0.03579960377453534,,,,,322.30484213559635,20.030871193655862,-6.680838458133556,0.03579960377453534,,,,,,,,,358.1145676671707,43.22309568754222,21.17698385611709,0.03579960377453534,343.4633934098716,4.834412981889971,-7.272544537766591,0.03579960377453534,,,,,,,,,305.94433302050675,31.657633538112286,13.109220213292046,0.03579960377453534,363.66904855514514,10.35547931759321,-25.9685878731602,0.03579960377453534,,,,,341.27410149815734,107.12392809114799,84.33868428119008,0.03579960377453534,387.2908152581614,-101.1114434481633,50.01453302967029,0.03579960377453534,309.81921233642294,48.896798688593,8.350228574517693,0.03579960377453534,331.645134528929,-30.829525665127015,54.667946919445804,0.03579960377453534,365.2105432635914,50.55383808624625,5.880914068427032,0.03579960377453534,,,,,262.06254716097476,-13.076822633361587,-21.864727000072115,0.03579960377453534,,,,,476.45791615680633,24.0408056854885,51.990046353509904,0.03579960377453534,,,,,417.3651628682453,-66.18466298854706,23.316401023032334,0.03579960377453534,398.51711146629566,-16.15797876130167,-9.555468229928644,0.03579960377453534,393.0347624345729,153.38028149773285,3.2595441469125643,0.03579960377453534
,,,,310.0757247795467,25.69192885266737,77.5369211414092,0.03579960377453534,,,,,,,,,460.87841045071434,5.542921802911282,-114.2494309907789,0.03579960377453534,,,,,328.9178512491065,45.029407442300474,-15.106001109358509,0.03579960377453534,389.86515822305535,19.14598533270411,-32.6351476852795,0.03579960377453534,369.85782003017584,60.53384057305346,-23.490696050330747,0.03579960377453534,444.41790252163605,-61.46938636117178,-0.05345846325513872,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.4626024634828,-12.978740732123583,-73.06178889013533,0.03579960377453534,,,,,378.82051997468795,-3.1643343470001395,6.248306636676453,0.03579960377453534,,,,,,,,,400.0322717555132,18.706723927679114,-43.534071950991176,0.03579960377453534,304.27135166152027,23.61633753217255,35.44496996699309,0.03579960377453534,347.2723807882274,-55.270579072366125,-112.47411390459762,0.03579960377453534,377.0784647216132,28.523832965811074,-48.5704207642048,0.03579960377453534,,,,,322.3177002450303,20.012657790646653,-6.703892997950024,0.03579960377453534,,,,,,,,,358.16907875230925,43.2520654757258,21.111029202214556,0.03579960377453534,343.4780188081954,4.816499875567587,-7.215778882950822,0.03579960377453534,,,,,,,,,306.2322733196545,31.756442489770613,12.955385016559989,0.03579960377453534,363.6768859528109,10.35824961644138,-25.958797141448,0.03579960377453534,,,,,341.3941465258506,107.22924201023861,84.35002402550633,0.03579960377453534,387.29243288679606,-101.00535271305993,50.10875187568633,0.03579960377453534,309.8824772287653,48.85861359051328,8.447322984179657,0.03579960377453534,331.65347200959707,-30.83480650470358,54.66948714721693,0.03579960377453534,365.2327128648455,50.56105855461349,5.9179597113744995,0.03579960377453534,,,,,262.06995022849054,-13.003033102453118,-21.999777210461584,0.03579960377453534,,,,,476.4622723673246,24.040306240453766,51.994698911325116,0.03579960377453534,,,,,417.42015979717115,-66.32194785466842,23.39377951903663,0.03579960377453534,398.5846090789624,-16.088106897426087,-9.588006448789267,0.03579960377453534,393.0377261186167,153.227057496532,3.1712792075207217,0.03579960377453534
,,,,310.08758085243585,25.775296312253747,77.49016502077517,0.03579960377453534,,,,,,,,,461.03749403959415,5.513792421174323,-114.41404520633512,0.03579960377453534,,,,,328.95508147328496,45.03149784057353,-15.104710975307201,0.03579960377453534,389.8914713834348,19.17820268692794,-32.64376642397421,0.03579960377453534,369.9719527110582,60.551152626501384,-23.456674161245214,0.03579960377453534,444.50231932691474,-61.37743157568995,-0.14385649768148315,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.49356169236745,-12.940563400852863,-73.03060027893868,0.03579960377453534,,,,,378.82270673753675,-3.163262265445461,6.239542264016356,0.03579960377453534,,,,,,,,,400.11879760068257,18.65603567036119,-43.57186959992134,0.03579960377453534,304.33093027353794,23.60726881243222,35.47670830895632,0.03579960377453534,347.27680307591953,-55.33387126344933,-112.49349958882773,0.03579960377453534,377.1158683253699,28.493050065757778,-48.608752269087994,0.03579960377453534,,,,,322.3224643061661,20.009092594219037,-6.70001650641952,0.03579960377453534,,,,,,,,,358.17840658318164,43.24090374986238,21.12414270133589,0.03579960377453534,343.52380764208414,4.9131058350191035,-7.146530077623781,0.03579960377453534,,,,,,,,,306.4003462548592,32.018924004979844,12.826962740005754,0.03579960377453534,363.68831842515374,10.344620400198965,-25.969036072986796,0.03579960377453534,,,,,341.50656041324845,107.23175685305229,84.30058546547755,0.03579960377453534,387.30237533586234,-101.02362012944786,50.12470853408982,0.03579960377453534,309.8935020564839,48.86842939167309,8.446097235491575,0.03579960377453534,331.7190571669198,-31.0484092305635,54.851627172657736,0.03579960377453534,365.4914949253605,50.558565763384635,5.9428520462298575,0.03579960377453534,,,,,262.1057364519963,-12.956222319854465,-22.008300460059782,0.03579960377453534,,,,,476.46305049956993,24.038007255421487,51.993683290188315,0.03579960377453534,,,,,417.5349866743115,-66.5417537825127,23.429146526318405,0.03579960377453534,398.5846143706182,-16.088117292448146,-9.587997442193396,0.03579960377453534,393.0494901246392,152.97912792351516,3.0303434043079203,0.03579960377453534
,,,,310.28488251344925,25.866228708451544,77.60276209033591,0.03579960377453534,,,,,,,,,461.12896498909276,5.379912464268942,-114.30764471230188,0.03579960377453534,,,,,328.96636765814895,45.021145375771255,-15.105165032846344,0.03579960377453534,389.9382734576103,19.146105955200802,-32.53510577440402,0.03579960377453534,369.98739288661307,60.5708574918422,-23.439916457258626,0.03579960377453534,444.52887721275806,-61.30133086984396,-0.07651976354402094,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.52986656933723,-12.91094717204065,-72.99118968811196,0.03579960377453534,,,,,378.8529882666005,-3.0907408684770084,6.174356709343318,0.03579960377453534,,,,,,,,,400.18764188655814,18.698915253058956,-43.666185339863176,0.03579960377453534,304.33896062960827,23.484728747958176,35.50986826445301,0.03579960377453534,347.2862414950665,-55.32278894145987,-112.52127804839789,0.03579960377453534,377.12252136396694,28.491208611115304,-48.61210312284004,0.03579960377453534,,,,,322.36450371740835,20.159268274898547,-6.525444914337295,0.03579960377453534,,,,,,,,,358.24986560368706,43.15119297691209,21.162411760066615,0.03579960377453534,343.5789164804958,4.8336056901362285,-7.052992093521739,0.03579960377453534,,,,,,,,,306.4010319537326,32.05832796051877,12.85125448157405,0.03579960377453534,363.83963145487445,10.378802245436955,-26.099216799582724,0.03579960377453534,,,,,341.52835484695794,107.28135656279909,84.2931705421213,0.03579960377453534,387.37299607492986,-100.98480760141726,50.00689317300722,0.03579960377453534,309.9175242194054,48.85685082497139,8.44843522940826,0.03579960377453534,331.72734517453665,-31.044884784426042,54.85524643342344,0.03579960377453534,365.5010421000495,50.560952420390905,5.931134923172223,0.03579960377453534,,,,,262.10906509711117,-12.952455206403803,-22.005450030609776,0.03579960377453534,,,,,476.8409625299835,23.999051422390206,52.20415406759458,0.03579960377453534,,,,,417.5428915850548,-66.5258486406633,23.40884936106628,0.03579960377453534,398.7668329523063,-16.126455589409975,-9.534820603788932,0.03579960377453534,393.10352804158487,152.7044589263154,2.9968484702878526,0.03579960377453534
,,,,310.2931387989278,25.869963813368205,77.65855823559285,0.03579960377453534,,,,,,,,,461.1718656542119,5.370642972523678,-114.34879613333037,0.03579960377453534,,,,,328.97575658829834,45.035213080979645,-15.15333542584579,0.03579960377453534,390.05821597750906,19.055085982663734,-32.53418275005294,0.03579960377453534,370.01795399328563,60.57903343186725,-23.45620444142904,0.03579960377453534,444.54745713726356,-61.36610543113745,-0.19169475687419116,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.596593880072,-12.939889886281279,-72.94665729046937,0.03579960377453534,,,,,378.87174851398123,-3.1142386137238374,6.193282247230937,0.03579960377453534,,,,,,,,,400.1955994513612,18.704759106410165,-43.662518873880664,0.03579960377453534,304.4123052244869,23.226721192337234,35.65128008974223,0.03579960377453534,347.3785374544571,-55.111951491776864,-112.35750628511931,0.03579960377453534,377.24101724717667,28.554741110856703,-48.618419349597325,0.03579960377453534,,,,,322.3956765839848,20.208547356423587,-6.478971318065718,0.03579960377453534,,,,,,,,,358.2523302657288,43.1507789004612,21.164340802499897,0.03579960377453534,343.58698848178335,4.832397205585677,-7.073423526198477,0.03579960377453534,,,,,,,,,306.4010417282655,32.04843642703146,12.848171614728763,0.03579960377453534,363.9025938496965,10.430320512003547,-26.07687991702821,0.03579960377453534,,,,,341.5423728779643,107.27411754544542,84.28510400932296,0.03579960377453534,387.3775858068023,-100.97842250430904,50.00540701988812,0.03579960377453534,309.94241108888775,48.92491405998648,8.555341659578824,0.03579960377453534,331.73147282604424,-31.045231874127936,54.854886018958496,0.03579960377453534,365.5473496430021,50.676312872803095,5.940734794542774,0.03579960377453534,,,,,262.2305459767871,-13.228645191752928,-22.165210467945442,0.03579960377453534,,,,,476.8670342797129,24.03851055854398,52.13514280543102,0.03579960377453534,,,,,417.54864237146705,-66.53653940176612,23.403951810623482,0.03579960377453534,398.79227163857985,-16.126229054988826,-9.55099364810765,0.03579960377453534,393.13679608119986,152.70975044986594,3.0352869713874355,0.03579960377453534
,,,,310.3607361124604,25.855151155302025,77.67698841274216,0.03579960377453534,,,,,,,,,461.3350756040411,5.583341857740326,-114.05430658576081,0.03579960377453534,,,,,328.9759283053567,45.052386873307505,-15.149924694639836,0.03579960377453534,390.0587364371292,19.054332269155708,-32.53449676086,0.03579960377453534,370.049013258728,60.57301414281604,-23.34741528848189,0.03579960377453534,444.5567561082456,-61.60529938490695,-0.14846715876645375,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.60785025647886,-12.972431641337208,-72.95787988800059,0.03579960377453534,,,,,378.88521238265673,-3.112392919683349,6.182984712133423,0.03579960377453534,,,,,,,,,400.20169254848656,18.69366310909467,-43.67269875987903,0.03579960377453534,304.4221036451141,23.238092861633245,35.659820488124076,0.03579960377453534,347.39332787703233,-55.10283863040688,-112.29145739221364,0.03579960377453534,377.7528881861127,28.587361715100307,-48.279329644186205,0.03579960377453534,,,,,322.52563333204074,20.342863214498973,-6.739174283260127,0.03579960377453534,,,,,,,,,358.2931501679891,43.358799946787364,21.206877583167824,0.03579960377453534,343.619647255093,4.831152175972463,-7.12715993439175,0.03579960377453534,,,,,,,,,306.4086322828225,32.04585902853374,12.850650362241224,0.03579960377453534,364.0476550848425,10.463409801399113,-26.041573853320525,0.03579960377453534,,,,,341.63184787914133,107.27842675810737,84.24627166798453,0.03579960377453534,387.38187555537513,-100.97370339361909,50.00853110300367,0.03579960377453534,309.9442064767877,48.92369040124065,8.556067958551942,0.03579960377453534,331.77079344023366,-31.073486197546007,54.83819404881873,0.03579960377453534,365.5567425574285,50.72858369439564,5.83635636854872,0.03579960377453534,,,,,262.25261267498104,-13.210546559156265,-22.28777309888029,0.03579960377453534,,,,,476.9059889175849,24.044066867932997,52.09388225830438,0.03579960377453534,,,,,417.5773058458235,-66.57787140364037,23.278864225475782,0.03579960377453534,398.99337517515283,-16.035000304289582,-9.38004970923544,0.03579960377453534,393.19209546299254,152.73489555258578,3.0947670962273244,0.03579960377453534
,,,,310.38095671849817,25.86415965663394,77.68174232398312,0.03579960377453534,,,,,,,,,461.8192785193481,6.007708557086304,-114.19191569345256,0.03579960377453534,,,,,328.9779858761595,45.05485588762038,-15.148068396650372,0.03579960377453534,390.10673434693206,19.039391140353096,-32.4178917587256,0.03579960377453534,370.065343099175,60.59333103083285,-23.32913346974494,0.03579960377453534,444.7541525874979,-61.72535767633871,-0.2076372108330233,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.618467131837,-12.975941542471691,-72.96086358523813,0.03579960377453534,,,,,378.9604853201118,-3.1276421057361343,6.274391610659025,0.03579960377453534,,,,,,,,,400.20971293830206,18.42051380676796,-43.71022468376265,0.03579960377453534,304.47460020301463,23.27427808133391,35.645792091521734,0.03579960377453534,347.4565646714009,-55.203749790277755,-112.30491560869676,0.03579960377453534,378.0192375280578,28.466439009154822,-48.38460172792746,0.03579960377453534,,,,,322.5337913574515,20.344790536697797,-6.745952923759686,0.03579960377453534,,,,,,,,,358.2994695293875,43.33468089019618,21.22336419105985,0.03579960377453534,343.62402196739066,4.81638550469021,-7.12804714382858,0.03579960377453534,,,,,,,,,306.43882868573723,32.07971205918316,12.83136705435556,0.03579960377453534,364.18528869319846,10.510987103358692,-25.971413256433873,0.03579960377453534,,,,,341.66856429880255,107.20678001992741,84.2400155315754,0.03579960377453534,387.58441087568826,-100.93962366406741,50.08798548944618,0.03579960377453534,309.94911665799754,48.88255221165761,8.583427185013345,0.03579960377453534,331.79355322189025,-31.16275318586978,54.83427422192902,0.03579960377453534,365.647787114856,50.569648458748254,5.79844034576701,0.03579960377453534,,,,,262.2538875697223,-13.216302920939167,-22.280436287232128,0.03579960377453534,,,,,477.17600265521406,23.807944382347273,51.99990332024967,0.03579960377453534,,,,,417.6657338544002,-66.5130309563166,23.225453691166308,0.03579960377453534,398.99390000053546,-16.034866649321057,-9.380771269199071,0.03579960377453534,393.2028878154096,152.72457326491752,3.088218902769793,0.03579960377453534
,,,,310.3882395476705,25.87081608020286,77.67919830413904,0.03579960377453534,,,,,,,,,461.82001992979787,6.007894673989934,-114.19297313753239,0.03579960377453534,,,,,329.0383883615194,45.08054082847879,-15.1813542382947,0.03579960377453534,390.12893614998654,18.932968568575458,-32.46003846722581,0.03579960377453534,370.06847000666653,60.60012650875027,-23.332983878548,0.03579960377453534,445.1542471792611,-61.787426245791885,-0.25944980539989,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.6670309317634,-12.647289708073792,-72.93408186029026,0.03579960377453534,,,,,379.00900311034525,-3.039164535391365,6.329740471451334,0.03579960377453534,,,,,,,,,400.24308442871336,18.407286264093347,-43.789930067857135,0.03579960377453534,304.57918750258517,23.317191706299557,35.73396151047448,0.03579960377453534,347.4714238699607,-55.205259851774144,-112.27629858188531,0.03579960377453534,378.0367333457087,28.477776976827457,-48.43959343634308,0.03579960377453534,,,,,322.5520121114771,20.346793922333774,-6.716131142399397,0.03579960377453534,,,,,,,,,358.36283347382096,43.25707113444998,21.211243337896427,0.03579960377453534,343.63745643938734,4.679612097725161,-7.209458097769963,0.03579960377453534,,,,,,,,,306.49320150450455,32.232601727088486,12.773641237906793,0.03579960377453534,364.2442275280785,10.510358293363945,-25.981307741049925,0.03579960377453534,,,,,341.7346856155616,107.20856419661611,84.25019056394098,0.03579960377453534,387.6414864832332,-100.92187846093276,50.141100591492105,0.03579960377453534,309.96879416779035,48.850531076254676,8.619394630829492,0.03579960377453534,331.83789464288947,-31.13978143416147,54.866047830987824,0.03579960377453534,365.6538707583605,50.58025198846209,5.802229263888943,0.03579960377453534,,,,,262.4482418819443,-12.974259771714214,-22.243138430565747,0.03579960377453534,,,,,477.19225912376703,23.816378092929206,52.009129667178655,0.03579960377453534,,,,,417.91228175320595,-66.44455352715917,23.231292713342985,0.03579960377453534,399.03545830219156,-16.116198400383773,-9.326588623913558,0.03579960377453534,393.2065565990068,152.71867536068922,3.1073184471420867,0.03579960377453534
,,,,310.3910681582826,25.878981140958693,77.68094520788856,0.03579960377453534,,,,,,,,,461.85576543118697,6.037682416745241,-114.18156180904104,0.03579960377453534,,,,,329.04036712492956,45.08727507592042,-15.178193257494673,0.03579960377453534,390.3286720471105,18.89797503676361,-32.45158747737128,0.03579960377453534,370.24834034310317,60.580846876411584,-23.300913853576223,0.03579960377453534,445.15529488493104,-61.789224147915505,-0.2565643741971906,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.68211079137495,-12.716244793808515,-73.01046615427286,0.03579960377453534,,,,,379.0277975513587,-3.0353499257660954,6.3195749759491004,0.03579960377453534,,,,,,,,,400.28990411691365,18.522742217856813,-43.83000727334649,0.03579960377453534,304.58745971848015,23.331395690334833,35.74454601779506,0.03579960377453534,347.4834461973814,-55.23043206462447,-112.22393770934481,0.03579960377453534,378.0433238702592,28.46803481711399,-48.42331954445122,0.03579960377453534,,,,,322.6483756812526,20.524479514643758,-6.708431318382097,0.03579960377453534,,,,,,,,,358.42028096479066,43.2090026419869,21.184102140663008,0.03579960377453534,343.6679252216943,4.681598655419044,-7.184782646188802,0.03579960377453534,,,,,,,,,306.5988826106773,32.46674658019696,12.655678183917145,0.03579960377453534,364.2939042134121,10.499770307496416,-26.044526502920352,0.03579960377453534,,,,,341.7977701898962,107.22749988740408,84.30140132912005,0.03579960377453534,387.74702909621516,-100.76631761652321,50.20523632197293,0.03579960377453534,310.0145107720995,48.86572359616303,8.634622529715607,0.03579960377453534,331.8660019893994,-31.131804778914102,54.83895839951341,0.03579960377453534,365.6558481247838,50.58906262307603,5.801877716365117,0.03579960377453534,,,,,262.4498890376557,-12.970449436592029,-22.234639762355876,0.03579960377453534,,,,,477.2121838714903,23.73861830069433,51.781609757577044,0.03579960377453534,,,,,418.1150210081008,-66.35925838458172,23.141526916894108,0.03579960377453534,399.04614232880516,-16.11267080206561,-9.349764169790939,0.03579960377453534,393.2071874247404,152.55057825398717,3.199229856031135,0.03579960377453534
,,,,310.39469210782335,25.871465400661112,77.67824471443814,0.03579960377453534,,,,,,,,,461.89176684829056,6.104751317115405,-114.11332558952422,0.03579960377453534,,,,,329.08644038508686,45.04938099055094,-15.122243808398531,0.03579960377453534,390.3335913498336,18.88801412381977,-32.44594581804988,0.03579960377453534,370.24838510972444,60.58760298388389,-23.290706435895036,0.03579960377453534,445.30257604283366,-61.968353300469055,-0.07931176364992326,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.74428966536544,-12.626797966054172,-72.95803034252475,0.03579960377453534,,,,,379.1447587589148,-3.2505668631290425,6.21529532230167,0.03579960377453534,,,,,,,,,400.290453396708,18.52398196196978,-43.83184185549958,0.03579960377453534,304.5929307329486,23.335349785031614,35.74214156064163,0.03579960377453534,347.57482287277173,-55.18027123484758,-112.25426175105382,0.03579960377453534,378.2477189162645,28.406290094944755,-48.446812926820364,0.03579960377453534,,,,,322.6537640050125,20.456918087937215,-6.588593663775957,0.03579960377453534,,,,,,,,,358.43067844307916,43.375565542632,21.23994654429452,0.03579960377453534,343.7562620073504,4.829708970777185,-7.219116217992071,0.03579960377453534,,,,,,,,,306.63192437313734,32.47022758048806,12.591484613988586,0.03579960377453534,364.3033802947103,10.518407797861936,-26.0677058249387,0.03579960377453534,,,,,341.79808840475476,107.17745469334334,84.32480630816131,0.03579960377453534,387.7527149369602,-100.80725698404083,50.17364894382855,0.03579960377453534,310.0233791959991,48.85596264089282,8.633905643650815,0.03579960377453534,331.963191244553,-31.042313226798,54.84146578171921,0.03579960377453534,365.6610220248654,50.5908550733879,5.80372361656298,0.03579960377453534,,,,,262.4517571947834,-12.954870546706465,-22.238923454089253,0.03579960377453534,,,,,477.26489733515797,23.98020889974948,51.747068203357365,0.03579960377453534,,,,,418.1460796045833,-66.3499473863616,23.081374065466882,0.03579960377453534,399.2628287033583,-16.324146797930588,-9.429121218557583,0.03579960377453534,393.20945860336525,152.54239589306135,3.2020033605969678,0.03579960377453534
,,,,310.39820375079455,25.798152142582854,77.63233436164566,0.03579960377453534,,,,,,,,,461.9072735739744,6.0875490726947685,-114.1746525792285,0.03579960377453534,,,,,329.1059671589216,45.057806274904,-15.110259878557512,0.03579960377453534,390.3793578884334,18.90805767474894,-32.420795334308075,0.03579960377453534,370.288990503734,60.50574385163362,-23.283474596660884,0.03579960377453534,445.34064488602064,-61.94359937232361,-0.0970369806996396,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.7629576202513,-12.753777158090127,-73.01291724637936,0.03579960377453534,,,,,379.28307465269614,-3.4425500790231194,6.215454973311578,0.03579960377453534,,,,,,,,,400.3181306483389,18.42998223493409,-43.80150756574155,0.03579960377453534,304.6560362877508,23.175013067158158,35.714069552161966,0.03579960377453534,347.59381532290973,-55.33653909949544,-112.23006534915831,0.03579960377453534,378.24788686518787,28.40419230403567,-48.447747649264045,0.03579960377453534,,,,,322.6806545360911,20.43156233168467,-6.597292332312991,0.03579960377453534,,,,,,,,,,,,,343.75627109522685,4.83882759396396,-7.217594949749264,0.03579960377453534,,,,,,,,,306.65795808543913,32.464540359388785,12.575499318134915,0.03579960377453534,364.33221780973105,10.596628375311788,-26.07084066817254,0.03579960377453534,,,,,341.80041227247057,107.18289672490425,84.31025770216229,0.03579960377453534,387.7834087620207,-100.79135758580038,50.164101170140185,0.03579960377453534,310.0362907328893,48.871141913747465,8.630472933686299,0.03579960377453534,331.96325593181024,-31.042529622357204,54.8496002545639,0.03579960377453534,365.6631976442277,50.59853813307365,5.82753437650157,0.03579960377453534,,,,,262.5067000143525,-12.997794281640957,-22.246544861578514,0.03579960377453534,,,,,477.2817523287324,23.979393562155803,51.7278507313181,0.03579960377453534,,,,,418.22818144556163,-66.36741164959189,23.15509293504214,0.03579960377453534,399.2735082314998,-16.348593574689826,-9.399101975773995,0.03579960377453534,393.2195492919207,152.5065714632432,3.075498927320771,0.03579960377453534
,,,,310.4376868317287,25.78845709563244,77.58993631896506,0.03579960377453534,,,,,,,,,461.91967310626137,6.113788668325968,-114.11476417184792,0.03579960377453534,,,,,329.18602945223444,45.04824053775117,-15.079565955517907,0.03579960377453534,390.4404483344187,18.87557962993332,-32.28447650156851,0.03579960377453534,370.3488592981711,60.61505013404631,-23.285421696374367,0.03579960377453534,445.3590016830282,-61.99687578076574,-0.09164161348931275,0.03579960377453534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.80049026044423,-12.769543288676116,-73.03616136251128,0.03579960377453534,,,,,379.3675173617799,-3.3668479226692547,6.145550469602393,0.03579960377453534,,,,,,,,,400.32079093980855,18.42971213676048,-43.83960467611951,0.03579960377453534,304.6567098198417,23.173919407045783,35.70856667692934,0.03579960377453534,347.5959962297403,-55.33586708707526,-112.23193037319321,0.03579960377453534,378.280277780574,28.381366957132066,-48.46766902869556,0.03579960377453534,,,,,322.7548835331697,20.268425269915163,-6.60196763449505,0.03579960377453534,,,,,,,,,,,,,343.7590325725651,4.85089624640043,-7.208714712065616,0.03579960377453534,,,,,,,,,306.73539463832236,32.31384607762433,12.66572783703611,0.03579960377453534,364.4185847417022,10.52151391863817,-26.230695144344047,0.03579960377453534,,,,,341.86680811299317,107.32751232851584,84.24041307589557,0.03579960377453534,387.80396059119283,-100.68371860036899,50.13423682303669,0.03579960377453534,310.0702593838573,48.81882866940322,8.581792482532121,0.03579960377453534,331.99681344793663,-30.991677637887825,54.8037113539239,0.03579960377453534,365.7066006288124,50.60418810467202,5.8701047635516845,0.03579960377453534,,,,,262.51012497867436,-12.99050245357684,-22.238904210303613,0.03579960377453534,,,,,477.3607436004481,24.088334592886298,51.902194303858174,0.03579960377453534,,,,,418.2423760440304,-66.43518781025134,23.01007233453672,0.03579960377453534,399.3170544805466,-16.235315527770997,-9.402915541699926,0.03579960377453534,393.34943948504156,152.39306365138944,3.0061251241481712,0.03579960377453534
