x,y,z,energy_eV
-50,0,0,522784.0199750312
50.000000000000014,0.0,0.0,522784.0199750312
57.864128244363975,-1.947222164690197,0.9634014463686345,522784.0199750312
86.64208832531865,17.797282424789415,-1.9487271274659166,470650.43349552667
95.16539473758908,19.070618338122838,-8.955449119962765,423715.7642272747
108.33276799533216,23.974916581625568,-4.849940090232069,381461.5605924218
108.61401724555769,23.74134449855527,-5.081127294123015,343421.0725555044
127.37637966587154,1.9854016134796026,-21.32326373692123,309174.09579096653
138.7933885720396,4.6021387181618865,-19.07480299303851,278342.33000571775
154.68132071383226,0.8876398031189057,-21.87100785189481,250585.20014365172
159.63189489003207,3.84357121401923,-26.468735706069893,225596.0943121518
160.73812862811045,2.3679027728936823,-26.311355736905554,203098.97687382088
175.04573077254005,1.3892299414602503,-24.508813108433458,182845.33929083595
175.09140422158686,1.413515967910655,-24.448274584360746,164611.45504022625
184.15996213349,7.6592231442236045,-19.064021639347345,148195.908277212
191.04980061749788,14.37637295810649,-20.195566285686724,133417.36894762854
193.2360405007098,14.639308107366485,-21.35350564718393,120112.58977279576
204.87514936417725,10.389229977158617,-4.055434401986954,108134.60298104881
209.24645701322444,11.767366597312783,-2.9318628040099215,97351.09686659518
236.11203425629085,30.616586086198478,0.5259296552905268,87642.9542427796
251.64435576318905,50.95441532812585,-15.798206925857302,78902.93664516168
254.17785402392462,50.87912268908372,-14.074633584841692,71034.49974979929
260.3408092929432,55.07881272378163,-11.799402901454636,63950.726921564456
266.11856488335513,51.97840504790134,-12.13130152774221,57573.36911221177
279.7125803205942,60.37025215178683,-1.6421721147304353,51831.98050268372
286.94255866386686,68.29667784664305,0.703562842095482,46663.14034175127
286.995537886588,68.22586297936618,0.7054428403409252,42009.752385233136
292.9417248269676,66.43264913284247,-0.2756008683814122,37820.41419723204
295.495235661787,66.08242955613746,1.6510281665143174,34048.84934653854
300.05439085505884,61.68542325465964,3.1683316011216722,30653.396226108103
307.9830683791872,51.772874372256,0.4828479465173223,27596.54784898929
312.93303189863485,54.514386468862256,5.762049781801178,24844.53753717872
313.57482597190835,54.52483903558132,6.226581324139292,22366.965926822944
317.7619460226978,56.11247442780209,5.188741364453581,20136.46516957744
329.2565067736842,68.53811801336339,2.8431493780006303,18128.396620810716
355.5491217963998,77.68244582690257,7.5937733848306035,16320.578675245104
356.4422143209885,78.22266828933557,6.4041980889750665,14693.041743641714
369.7430471823894,73.93028577413148,15.235013819687408,13227.807663943371
372.4882056266086,74.53664455853377,12.290673279447018,11908.691110198326
374.0641693136647,74.85835233258459,12.039559539899281,10721.120805580209
375.3886087645709,72.9669853584627,12.101580472176865,9651.97856458052
377.4076264962471,74.20518287457769,12.979547643396533,8689.454386395206
392.2615093144078,81.26986077728495,7.34501431909015,7822.915998832249
