x,y,z,energy_eV
-50,0,0,522784.0199750312
50.000000000000014,0.0,0.0,522784.0199750312
53.0661924854802,-1.5736504658335893,-1.107377735653569,522784.0199750312
61.50718999409819,1.0540907799754224,-2.8470480814788135,470650.43349552667
63.9229419325979,2.4343019062433653,-1.8132079302008013,423715.7642272747
71.05965745392649,5.5594022702744805,-7.056118923999768,381461.5605924218
72.28452736285082,6.196721696392669,-7.110867877056503,343421.0725555044
84.45749867199345,18.854052419222008,-18.79172778831451,309174.09579096653
90.17398332668101,15.360423675881881,-25.526896373114422,278342.33000571775
91.50306224021031,16.537792575702547,-25.975455874324485,250585.20014365172
101.29765323862554,16.023377176715684,-16.47439158448192,225596.0943121518
111.69693729894905,17.532702969370025,-17.92006188035014,203098.97687382088
115.79314186121587,15.819773956503264,-19.6452071636952,182845.33929083595
115.81982837950002,15.840648275926318,-19.633487433541664,164611.45504022625
126.92126861774759,10.798544943094253,-12.510931927873973,148195.908277212
136.8273879098503,13.01071195581264,-21.383141754950138,133417.36894762854
142.91520241600946,11.722839589348801,-25.846288437932166,120112.58977279576
146.1084711222773,14.306571083293104,-29.788393193009572,108134.60298104881
161.52176287774319,9.946842813480647,-36.49685722313282,97351.09686659518
170.69098271347053,17.057103138626832,-31.198684308706603,87642.9542427796
173.69882206917637,16.11453344185044,-35.07681459309231,78902.93664516168
174.1103838830888,16.48491055117294,-35.52427091046555,71034.49974979929
177.4571459566365,17.079328369348183,-33.95660401508472,63950.726921564456
182.36997086385693,13.718544871041516,-30.563520638025988,57573.36911221177
191.31967024407035,12.335485127583347,-17.338958142942417,51831.98050268372
193.14521547436405,10.384208551426696,-17.351948666328955,46663.14034175127
193.16196976418811,10.388101027751247,-17.344678051566707,42009.752385233136
210.62027415640063,13.131164978831418,-4.658037300065221,37820.41419723204
212.33357983023984,14.40708194356266,-5.646805301684429,34048.84934653854
219.45092992310873,15.693482592804948,2.2827278301088345,30653.396226108103
241.88471442388558,13.926356942353973,12.731037699861002,27596.54784898929
242.56295484123322,14.233633346562762,12.220524815078306,24844.53753717872
250.57180757862088,12.187494951111992,13.733114015973822,22366.965926822944
270.64904503942967,25.752967013069878,-5.761454560215142,20136.46516957744
280.55295381847304,27.37467263466167,-7.447618484184877,18128.396620810716
281.3934451728591,28.09343151528315,-7.2869199657465415,16320.578675245104
290.2426144026257,21.751094385391504,-5.189550226943147,14693.041743641714
312.0086279096842,23.313785486810527,-10.844465831634533,13227.807663943371
314.9961752094332,26.748505705642042,-7.573671380813948,11908.691110198326
333.19309553834694,23.37525425837333,-11.080598487806242,10721.120805580209
354.994853350892,29.756634220012465,20.014416162937273,9651.97856458052
355.28830551445833,30.065143273793502,19.625247751641815,8689.454386395206
364.955464928565,33.59577261934459,18.768132665719186,7822.915998832249
