x,y,z,energy_eV
-50,0,0,522784.0199750312
50.000000000000014,0.0,0.0,522784.0199750312
51.91021989764401,-3.27191659108843,-0.3669146697483343,522784.0199750312
56.832008642726905,-4.904535139014496,-4.918377110305489,470650.43349552667
77.81158949486151,-11.421122243839406,-12.265741919661036,423715.7642272747
85.9450004059731,-15.289761728942093,-20.697356397484093,381461.5605924218
96.3653742657338,-28.4211472463382,-28.29290044551118,343421.0725555044
124.12102344518519,-5.197152695161403,-27.155715924700807,309174.09579096653
132.41536127685137,2.140432685680363,-22.277853223272242,278342.33000571775
145.13673423466437,5.037660259952103,-15.688073953737852,250585.20014365172
147.36465716977787,4.687587495449194,-16.24234790704129,225596.0943121518
149.00489821700208,4.767486280376762,-18.912674563307984,203098.97687382088
150.79486746115606,6.409944674714023,-17.82972958321496,182845.33929083595
152.4656469430317,6.098345023535833,-17.76797525334368,164611.45504022625
163.87660018803325,9.265789249076308,-27.827255085148877,148195.908277212
166.39283914998572,6.884446283614036,-28.26284870040034,133417.36894762854
183.41385967024644,10.831444443040278,-47.226885860403364,120112.58977279576
183.78833453358334,10.435465930963284,-47.487270235458006,108134.60298104881
186.86175950266508,11.04590282810452,-50.38061023010129,97351.09686659518
196.52342712003255,11.443375670093129,-60.21862630621718,87642.9542427796
199.88272220222257,11.920933770677749,-57.54195675505318,78902.93664516168
202.81331817117086,16.420427708924706,-59.857481923869614,71034.49974979929
203.86758702002882,16.837870465935506,-61.10153778067111,63950.726921564456
216.0599180927471,19.25770101265322,-55.34926230345381,57573.36911221177
232.447183212122,12.13372210190257,-59.078561318756165,51831.98050268372
240.10965174902645,21.990422803874615,-53.865592222212044,46663.14034175127
244.0896572144335,23.87727016978895,-54.56931901695127,42009.752385233136
248.4672400703582,20.017797896593542,-53.856126988653955,37820.41419723204
254.57397670960094,16.00408673485103,-55.67187673192285,34048.84934653854
263.0482633663924,15.494398377225558,-63.88710078282511,30653.396226108103
269.7918638359742,11.75701179419169,-71.34031296315621,27596.54784898929
286.9368973130303,-2.953019344583568,-60.458055359877946,24844.53753717872
289.3971834112599,-5.832695687392446,-59.50231633315715,22366.965926822944
291.59788049396593,-5.0841488634519,-58.05242251406117,20136.46516957744
303.60008259398694,-3.059712666469056,-56.381678095791344,18128.396620810716
314.22662474963965,-8.115192069592336,-51.980013456957465,16320.578675245104
320.70548777607746,-8.270535524410398,-51.59754235885281,14693.041743641714
336.6321408294178,-7.563711443864493,-53.351181906090964,13227.807663943371
337.9483333990188,-9.302632444187369,-54.52421572811042,11908.691110198326
338.880940469449,-8.99289436451863,-54.19425106101772,10721.120805580209
352.59771982538746,7.243937283110643,-65.850675920958,9651.97856458052
354.31334853850444,7.998335300670391,-66.87159902479075,8689.454386395206
364.4835418259064,13.870572503444327,-59.51931073398156,7822.915998832249
