x_1,y_1,z_1,E_1_eV,x_2,y_2,z_2,E_2_eV,x_3,y_3,z_3,E_3_eV,x_4,y_4,z_4,E_4_eV,x_5,y_5,z_5,E_5_eV,x_6,y_6,z_6,E_6_eV,x_7,y_7,z_7,E_7_eV,x_8,y_8,z_8,E_8_eV,x_9,y_9,z_9,E_9_eV,x_10,y_10,z_10,E_10_eV
133.4103201674425,-26.53143328153989,50.412709723291364,333.5434223690713,,,,,236.3357937443857,-56.61988570135208,41.37553985679703,333.5434223690713,181.32117106733182,9.890729361310614,-108.06527053683037,333.5434223690713,141.5194513019337,28.66972471741689,20.617792840207684,333.5434223690713,173.11298031693173,-28.843183402102508,66.00579699232964,333.5434223690713,183.9858434167154,-90.88251776714482,6.509319753458942,333.5434223690713,163.34937381164758,22.66608759541155,-3.216193815974875,333.5434223690713,156.89178276267117,-12.109318915446629,-52.50978441400568,333.5434223690713,163.12941591952696,-6.351278892012081,-35.056705882249,333.5434223690713
143.61224257628186,-29.822498714573044,54.35493176406382,300.2814744319894,,,,,241.79388715022424,-58.09548303935941,38.705999080066334,300.2814744319894,183.43886224815978,10.740594124674038,-108.02307230020607,300.2814744319894,146.79360107113158,23.40370355788498,15.58579560351316,300.2814744319894,179.4453878111252,-29.518174506499136,69.26582965178318,300.2814744319894,185.429842555484,-89.6539150581693,7.562396924529072,300.2814744319894,163.7838985500868,22.824952123181976,-3.8983763955466526,300.2814744319894,159.43157630148613,-9.953621692338347,-49.33619795563488,300.2814744319894,189.59310742305095,-12.55836706754873,-76.3790360817596,300.2814744319894
148.4312937112761,-28.886402200778726,53.86599895319665,270.336507452622,,,,,243.66056404245853,-59.215163876591085,36.22508053138567,270.336507452622,212.41847514598606,8.0085071465234,-114.73500742887293,270.336507452622,149.28666072531163,21.735172092232283,17.263371719233195,270.336507452622,183.56988361173856,-22.670095751694724,68.36275086804042,270.336507452622,190.99921499790813,-93.93853233517943,4.545666766469752,270.336507452622,168.16802646021938,26.215331813360518,-5.897632516032346,270.336507452622,163.5969117322754,-14.81399608694585,-54.03716240330999,270.336507452622,190.92255891986983,-12.031308309248354,-77.16345424534026,270.336507452622
148.5019500180932,-28.909147040788643,53.78598250931248,243.37774216648796,,,,,248.29758895584533,-62.030117812854556,36.29421621435976,243.37774216648796,229.29367688293848,11.000830982988475,-102.66034223604899,243.37774216648796,150.54848680000896,20.84485884226475,17.92375506570623,243.37774216648796,192.66914611066164,-27.304320391129856,61.74115228778322,243.37774216648796,196.44185942867608,-101.94571171986907,3.0786978079129215,243.37774216648796,182.94971697053379,29.35062494752097,-18.364857812375504,243.37774216648796,169.1115342391286,-19.825059986282543,-54.32232692872061,243.37774216648796,200.2491966047371,-10.17766625951343,-69.12496622153488,243.37774216648796
158.4030851550313,-30.44806209997036,57.00553545969431,219.10738560694898,,,,,263.6971349313239,-61.65844254481989,51.7537150020971,219.10738560694898,229.58423776900307,11.4252365808367,-102.79344137943664,219.10738560694898,152.75213618808147,19.7210245676225,20.591069928376008,219.10738560694898,208.20804346822797,-4.928962549479422,56.23636864168368,219.10738560694898,197.13538313452483,-102.89233235922298,2.7738838057654007,219.10738560694898,192.21485438874402,35.79222439677625,-13.698385916208972,219.10738560694898,176.20443962084744,-21.9392483036015,-56.626143215857596,219.10738560694898,203.714361707246,-11.060469240423348,-65.644341538859,219.10738560694898
160.89635024679382,-33.75912315543114,58.41328768876559,197.25734161290418,,,,,268.7468739142659,-58.41990198586002,51.27488599768204,197.25734161290418,239.0362319371054,5.14169820220511,-95.00090238101643,197.25734161290418,168.13698602289446,2.7951626459392003,37.84559477481503,197.25734161290418,210.75792817732045,-4.8198611067542085,56.42675105533123,197.25734161290418,199.45743827005316,-100.49438112681803,2.4980870243312387,197.25734161290418,197.82601053641304,40.81793396387975,-21.184394587270194,197.25734161290418,193.53109672957376,-21.6958129061528,-59.94805569121534,197.25734161290418,203.83843521983027,-11.054332215250199,-65.69959290816719,197.25734161290418
165.63388914874395,-38.423238485943074,55.5219200866509,177.5862493744982,,,,,275.4551126670315,-57.35437731378438,57.50989865003472,177.5862493744982,251.98994034254852,-2.05327859771963,-93.81218782034942,177.5862493744982,181.56337878725913,20.736804639351853,32.2195668187279,177.5862493744982,218.52333963263897,1.0746499302500343,49.47031951738412,177.5862493744982,202.85338031402634,-101.6190799372655,3.3754497161481165,177.5862493744982,198.22926755911064,40.61713875374208,-20.88189081356,177.5862493744982,200.26479345499644,-21.399643745413123,-71.4237226976636,177.5862493744982,214.4819920215601,-10.287269018349898,-65.95319419323124,177.5862493744982
166.43641393738164,-39.56241194335624,55.5518193611821,159.8768173039111,,,,,283.0273483201397,-58.042443799918765,61.813660505786736,159.8768173039111,254.6814901299906,2.156267316149153,-95.37679212239784,159.8768173039111,190.67530397382774,24.411274899488895,31.309306074773303,159.8768173039111,222.15882634707006,2.133291611451111,43.64505159767939,159.8768173039111,207.58656615232155,-104.95535015406833,1.5060841719225264,159.8768173039111,198.39395114070322,40.68875432783106,-20.73695796942706,159.8768173039111,202.84746760984387,-21.471510898163782,-69.37810963346749,159.8768173039111,218.19326305920438,-11.72174353845209,-67.13328529968784,159.8768173039111
169.97189189892592,-38.847962955630855,54.424482966029004,143.93342278052938,,,,,284.2706533591754,-58.52161011753525,62.48052732044415,143.93342278052938,256.727095361714,1.7794998430066713,-95.17371305168656,143.93342278052938,,,,,231.70982835074034,0.7954647556293066,47.51479455178542,143.93342278052938,207.65098154124288,-104.93122716607661,1.4024594358686346,143.93342278052938,214.5888701696899,40.85990142317883,-27.85582540770474,143.93342278052938,203.36758641504372,-21.64134153767077,-69.21049228310709,143.93342278052938,220.24953564193626,-11.193821580127771,-67.24967864751088,143.93342278052938
173.03740160765724,-37.73458937701975,54.15139615038355,129.57995125670928,,,,,291.28338445655396,-58.8991188778046,65.6280954627172,129.57995125670928,257.84234916971246,1.4431792538520987,-95.80352763417031,129.57995125670928,,,,,239.9777392425917,-6.738248877035695,45.953547956124176,129.57995125670928,215.97216861157517,-100.30633761634607,6.335089076571524,129.57995125670928,214.8091198611347,40.782284089638026,-28.221376384665994,129.57995125670928,210.80561820766997,-28.906759871417137,-70.73004113869166,129.57995125670928,241.0957283270215,-13.727465330047135,-68.58881868907073,129.57995125670928
173.1069204896638,-37.72442342202789,54.17787830016577,116.65785085437815,,,,,293.19954987977377,-59.40954837798175,65.258553425297,116.65785085437815,261.4738334450478,0.2378776183646365,-98.42467541547734,116.65785085437815,,,,,245.52909638010763,-4.504699345308871,44.689015739228786,116.65785085437815,228.22548068816272,-100.92709308430402,14.311968820156977,116.65785085437815,216.6398863136512,38.760290175233436,-28.500282948550364,116.65785085437815,214.7915212651999,-34.45773767909516,-70.29391044661278,116.65785085437815,242.35684810528417,-14.422011792669927,-67.86095114092765,116.65785085437815
191.09923816348632,-37.683011293659014,42.436752783333375,105.02438096308282,,,,,294.0425459652706,-59.316925320634354,63.89207016196374,105.02438096308282,271.3689552897477,-5.639575421562336,-105.83028835230509,105.02438096308282,,,,,248.7799626070794,-4.847201463157057,45.49582160150765,105.02438096308282,243.79052421816365,-94.76704552269464,13.985491812963057,105.02438096308282,218.60336401914608,37.913038740291356,-27.92004722975881,105.02438096308282,225.6380910322554,-31.901355579301878,-58.60347395422487,105.02438096308282,243.04158233016136,-13.514682314032944,-68.37686718828637,105.02438096308282
192.49469013873073,-38.9230524476398,43.386738020471114,94.5510354930801,,,,,296.3198424837443,-59.877026654134156,64.02193071189382,94.5510354930801,271.6314012791358,-5.61515724617234,-105.77005861395023,94.5510354930801,,,,,248.80667782072712,-4.881539285298938,45.46584538207492,94.5510354930801,252.85230004020613,-99.03780618272759,8.990092152483198,94.5510354930801,220.92341637060358,38.021418507918014,-29.154737745192648,94.5510354930801,230.23663062507407,-36.19448819501832,-63.58760709119703,94.5510354930801,247.16860456564655,-12.63139608955393,-63.23606389378563,94.5510354930801
195.01987034272204,-38.952366005932255,40.83780494176878,85.12212336634634,,,,,300.9929460685078,-56.64868946932117,65.50822798847013,85.12212336634634,278.26004603534903,-2.8910670576807513,-104.32498955226022,85.12212336634634,,,,,253.54693906743265,-9.513107696147447,49.76254359961282,85.12212336634634,254.7371903180089,-100.0107200875199,9.498366009515928,85.12212336634634,223.1268814966755,36.10920868571049,-28.687053599166102,85.12212336634634,230.7134311098337,-36.8253664043006,-63.96946998842014,85.12212336634634,253.15665614056553,-10.419618759245639,-62.14030401614033,85.12212336634634
203.8064620247448,-44.614547940879135,39.99469806357636,76.63349056527025,,,,,301.94785506961534,-56.04794479266067,65.54776008835084,76.63349056527025,279.8671864930581,-2.833948516638692,-104.92118667385168,76.63349056527025,,,,,260.4963246793691,-8.547543629548615,47.56979550391356,76.63349056527025,255.60947992047315,-99.35112807785727,8.823575020086263,76.63349056527025,226.87808967586153,35.43187793639791,-30.161290428766407,76.63349056527025,232.34358404640395,-36.364095667725216,-62.977762345078645,76.63349056527025,253.57888679818387,-10.335871399335293,-62.03780012112029,76.63349056527025
205.0566309714416,-44.3157933057724,40.40389950585725,68.99136962247321,,,,,303.02377119570826,-55.60418233163564,65.03750513804202,68.99136962247321,285.4935604754715,-1.1863139773806486,-107.0295188077594,68.99136962247321,,,,,265.5261785013044,-11.152519848037912,53.07275545851972,68.99136962247321,256.4223672242784,-99.56090980344672,8.802885432503427,68.99136962247321,228.18534166950406,35.05084670193313,-29.691577397818122,68.99136962247321,235.4109828478052,-32.24415028879537,-63.81141934987118,68.99136962247321,263.285139339399,-18.03447518054362,-67.86323343257621,68.99136962247321
205.95073841292967,-43.04584804272347,39.66936650388485,62.111343842946795,,,,,305.5740823622517,-56.52645374148071,65.11565393851875,62.111343842946795,286.4540184188577,-0.7225855782529098,-107.05691365942273,62.111343842946795,,,,,276.3811627494523,-23.9002140693117,42.75161119409781,62.111343842946795,257.56999158394024,-98.9656149252459,8.511887794551145,62.111343842946795,234.80943072167693,42.989113389324075,-33.00522065825502,62.111343842946795,246.77472533289995,-24.364804510509643,-63.29353564719955,62.111343842946795,265.98132082191444,-18.68852368339145,-65.59624074584568,62.111343842946795
207.43380850538134,-43.69376212270912,39.678612961201814,55.91741481705736,,,,,307.2282688310511,-56.679751275041426,64.61339983693347,55.91741481705736,289.2495673020685,-3.3220749726827545,-105.76724373364185,55.91741481705736,,,,,279.3177108365791,-24.95594947317656,45.42566020514907,55.91741481705736,257.80031386767547,-99.15009459181474,8.70146661787694,55.91741481705736,235.01896571819282,42.9722148688044,-32.727579925249664,55.91741481705736,247.33408649877205,-24.52542182672674,-63.07732731054178,55.91741481705736,269.86142533896145,-18.870110446079938,-61.98045638254355,55.91741481705736
208.93735211904323,-43.60557588867662,38.80897405609808,50.34116292394361,,,,,307.7224310387821,-57.20758548433145,64.3930776754223,50.34116292394361,292.4305243974734,-4.965083468607283,-104.02207051829225,50.34116292394361,,,,,279.6309270863041,-24.820970127879374,45.008660910172004,50.34116292394361,259.2571547966912,-100.05059552168852,8.722048401056966,50.34116292394361,238.31680004572917,39.7868012391523,-31.979257001699704,50.34116292394361,250.9123957155955,-26.08885433121146,-65.36782927357179,50.34116292394361,275.103337847208,-21.49157766675388,-67.99801249244591,50.34116292394361
212.6081606654285,-41.04097432033397,35.376984648348554,45.32099155202679,,,,,309.8753993270104,-54.212274145073536,64.43677394138201,45.32099155202679,293.01848503460343,-4.921780242624019,-103.63090495752992,45.32099155202679,,,,,287.76444518838076,-23.993941893470126,46.920017865955856,45.32099155202679,266.2122290749181,-93.08498886039932,3.1094318807979553,45.32099155202679,238.37105930121325,39.757595471238176,-31.925350684474306,45.32099155202679,267.8726639349686,-35.51264769533188,-61.17682573620234,45.32099155202679,279.65937276740425,-23.090100737270195,-70.26916447188685,45.32099155202679
216.3532795525987,-42.16061340989597,36.356336139304865,40.80144668811276,,,,,311.6644836426205,-52.42340426110871,66.03228316708173,40.80144668811276,299.73814327843917,2.6067416345468146,-108.38920654324676,40.80144668811276,,,,,292.049317844323,-24.809414332676546,46.36519956024075,40.80144668811276,270.14569762340017,-91.35806227980181,-0.9258943164757341,40.80144668811276,241.00402641923088,37.93035319599581,-29.79717053390035,40.80144668811276,268.848957587154,-35.25255424652616,-61.163116535543324,40.80144668811276,280.48640586417577,-23.167424620271767,-69.39792447023949,40.80144668811276
221.7778795465205,-42.12486794158986,27.441890136512193,36.732604359104286,,,,,315.7802319387114,-50.34797380712882,66.68461916237376,36.732604359104286,302.33486051687623,4.691072863545216,-108.69631694231074,36.732604359104286,,,,,292.3516627466053,-24.78484945927933,46.55224566548945,36.732604359104286,270.2457534409293,-91.31104969423488,-0.925468844003827,36.732604359104286,244.24924079602107,39.54203909062819,-34.277497245184954,36.732604359104286,268.9058507437637,-35.22906639973624,-61.11850741312016,36.732604359104286,281.1221925601479,-22.631841559216827,-68.48597934576016,36.732604359104286
223.05475512449937,-40.718466329829866,28.45525490164681,33.06951915985843,,,,,316.65217415985825,-50.33020873445676,67.57126220781552,33.06951915985843,303.79127166289254,3.5698644005067717,-109.92057344485818,33.06951915985843,,,,,295.0811187707288,-21.985713641952323,44.76833158696398,33.06951915985843,272.8542723908566,-90.6132699730095,-0.6553599517179095,33.06951915985843,246.68191975057846,41.41652052685016,-30.942592060228343,33.06951915985843,268.9471813268911,-35.237407031022606,-61.1394925146004,33.06951915985843,283.38901730735995,-21.224387959667197,-67.19758428475687,33.06951915985843
223.38696032515875,-40.228576096379854,28.16569583234201,29.771727775495815,,,,,316.87662196599024,-50.112986086091844,67.65545592828748,29.771727775495815,307.88233424953705,8.888245335279507,-110.46630130775496,29.771727775495815,,,,,295.9685745555218,-21.906732530796653,44.60760696874192,29.771727775495815,273.2654833728007,-91.01530320625926,-0.8719086038914381,29.771727775495815,251.54182340882267,41.56150837179033,-37.60155731400009,29.771727775495815,270.2276119714228,-36.332622245460634,-62.277005841339566,29.771727775495815,284.22857771171573,-20.657392559987517,-66.86386149215356,29.771727775495815
