x,y,z,energy_eV
-2.0,0.0,0.0,0.037877355524344576
-1.8,0.0,0.0,0.037877355524344576
-1.6,0.0,0.0,0.037877355524344576
-1.4,0.0,0.0,0.037877355524344576
-1.2,0.0,0.0,0.037877355524344576
-1.0,0.0,0.0,0.037877355524344576
-0.8,0.0,0.0,0.037877355524344576
-0.6000000000000001,0.0,0.0,0.037877355524344576
-0.3999999999999999,0.0,0.0,0.037877355524344576
-0.19999999999999996,0.0,0.0,0.037877355524344576
0.0,0.0,0.0,0.037877355524344576
0.07226916138003567,0.016355286685516186,-0.04677709621619969,0.037877355524344576
-0.15265213673705788,0.024046393995554145,-0.0962794754749065,0.037877355524344576
