x_1,y_1,z_1,E_1_eV,x_2,y_2,z_2,E_2_eV,x_3,y_3,z_3,E_3_eV,x_4,y_4,z_4,E_4_eV,x_5,y_5,z_5,E_5_eV,x_6,y_6,z_6,E_6_eV,x_7,y_7,z_7,E_7_eV,x_8,y_8,z_8,E_8_eV,x_9,y_9,z_9,E_9_eV,x_10,y_10,z_10,E_10_eV
192.14741387581938,7.098893242726793,-2.276311801440526,116.65785085437815,249.80722653173316,-24.652221063789742,17.98954968153433,116.65785085437815,339.72022561025653,-63.32892626086637,-17.363948783607484,116.65785085437815,174.0417365843831,-13.299103175859067,-41.68692411166892,116.65785085437815,312.62755404360996,100.49908127528087,48.37358267355212,116.65785085437815,293.3974442518369,-109.64914070701028,-31.964379372712827,116.65785085437815,287.4605259951578,21.77276635146086,-26.22910608265958,116.65785085437815,245.32247368239575,27.232803638464073,4.814485707229396,116.65785085437815,291.7927752503903,-125.46742952677336,3.4419399949934872,116.65785085437815,328.81063220959356,-18.334134484266567,-14.018933279170671,116.65785085437815
195.00411237012815,11.84196200624535,-1.8970834354672097,105.02438096308282,250.90731488098533,-25.30251010812081,18.372240770009263,105.02438096308282,344.3254275218546,-64.19721071611237,-14.978276059560969,105.02438096308282,185.6801892663758,-11.562413057764335,-42.637607372382554,105.02438096308282,314.684898080022,102.4956930745005,49.18263988090178,105.02438096308282,296.26644362339607,-110.816718365662,-28.54055981680537,105.02438096308282,290.2547141093022,23.505165463032167,-22.716242160111335,105.02438096308282,247.6824020165532,30.267563961306813,4.237441903773474,105.02438096308282,300.67071854276264,-121.80122370380916,16.320853163659645,105.02438096308282,330.38152292175624,-19.99875584630563,-12.31451128850592,105.02438096308282
199.3280673260145,15.464583528909106,-3.693499210337715,94.5510354930801,260.35583007044596,-24.87293118764995,18.605762401911548,94.5510354930801,363.3499277208084,-66.89576996296685,-15.607590606087772,94.5510354930801,186.79052371529323,-11.77377155526964,-43.6726536959848,94.5510354930801,317.55553922214807,102.8180195047624,48.9252661815643,94.5510354930801,299.0803943542178,-113.38493513766451,-26.502823902863614,94.5510354930801,294.1864087906108,28.382774544729273,-23.95406654981038,94.5510354930801,261.3339416942894,28.065917919760174,8.446267845388547,94.5510354930801,301.7208982925409,-122.27772503119076,15.357451320440171,94.5510354930801,335.25694170323203,-20.718240224356876,-19.178933624302886,94.5510354930801
205.2210027648293,17.624841476736194,-5.17263114477017,85.12212336634634,261.8838490300766,-23.567141503916584,18.59181583834714,85.12212336634634,367.44678733761265,-60.71175668541754,-18.749905886799255,85.12212336634634,187.82728661455627,-13.126394561692615,-43.9958019320514,85.12212336634634,323.732775359439,104.57588603892226,50.21649395730034,85.12212336634634,302.81613567241317,-108.95088503179271,-28.29160685490194,85.12212336634634,295.28418576974656,27.81584134430772,-25.00730222620945,85.12212336634634,261.6109762262161,27.97499192972255,8.573404757160514,85.12212336634634,303.0679904268388,-124.04514257456353,13.89918136025537,85.12212336634634,335.9339429730923,-19.785119273625376,-18.528209419533738,85.12212336634634
205.75131756009046,17.125958378685517,-4.689027272862764,76.63349056527025,262.3072694121741,-23.53428475658814,18.431210653599237,76.63349056527025,367.7369308451239,-60.727232119533205,-18.62557932381658,76.63349056527025,199.5221657488478,-14.77396669898554,-36.2450318733008,76.63349056527025,325.1890436790195,104.32098721194394,49.41613250905994,76.63349056527025,306.8582357510524,-103.6961518390397,-26.73637066122944,76.63349056527025,295.7351502981759,27.281020648609452,-24.95261297588492,76.63349056527025,269.40622060626265,29.114971107152524,8.250366876143689,76.63349056527025,304.1772855667757,-123.6473198465289,12.162170690825217,76.63349056527025,345.6541223498526,-21.15054571784712,-24.485645427520147,76.63349056527025
209.23818671772673,11.743386322678255,-7.165797469706787,68.99136962247321,274.10575600816094,-27.65803601071026,23.01005782468234,68.99136962247321,370.12978487332,-57.995381515994964,-16.155757445431153,68.99136962247321,200.37259666221132,-15.137634317568818,-36.679250614144834,68.99136962247321,327.78356361512414,103.88384546811048,47.58433979595689,68.99136962247321,306.9213432563358,-103.7273340086841,-26.7362860122867,68.99136962247321,299.95077905691477,29.904735254652362,-24.805374197074844,68.99136962247321,270.59726305074656,29.071357120314637,8.212889232274701,68.99136962247321,312.602345743414,-115.79271801994162,14.655890897929273,68.99136962247321,346.89934627305917,-20.29213024714811,-25.18929017730542,68.99136962247321
211.01249732177246,11.169152865498749,-8.096161608131673,62.111343842946795,274.52637742678206,-28.09519059292528,23.472431611123614,62.111343842946795,375.2660538935112,-60.791184768403376,-23.694195819481827,62.111343842946795,202.37282411086642,-14.581964472001452,-36.94026242984637,62.111343842946795,328.77306275648215,104.76368366283226,47.112297450890296,62.111343842946795,319.58958838775885,-106.88286954628788,-30.806436745951675,62.111343842946795,301.3021097144765,29.37862361423997,-23.275491723824388,62.111343842946795,273.2661371102506,29.301230436725746,7.580320838108719,62.111343842946795,313.23092137502346,-115.84619785728412,14.665772416916502,62.111343842946795,353.8241989361983,-16.05714739968453,-23.81979779240401,62.111343842946795
213.63393347990947,12.220520771938475,-8.669905102903284,55.91741481705736,277.329783646144,-30.69961989004083,25.952440123135684,55.91741481705736,377.2713797537152,-61.148483457532436,-22.7401349232786,55.91741481705736,203.24233704719964,-13.821508671107688,-37.408006676848956,55.91741481705736,332.3732513265021,107.48658658306816,47.730536557920296,55.91741481705736,320.4234386313018,-106.79172931352586,-30.353265295978083,55.91741481705736,301.5058742725474,29.198767103779556,-23.08532523940108,55.91741481705736,273.7408607253265,29.29189331205573,7.326254137789451,55.91741481705736,315.0239630804342,-116.20322810777078,13.116681176016447,55.91741481705736,360.4915140732237,-10.411150723008848,-16.149764664079832,55.91741481705736
220.12823512622145,13.173279175209792,-12.970361194384775,50.34116292394361,279.51078710978476,-29.026779048712015,27.121045906270055,50.34116292394361,380.35585736177177,-64.42553623234026,-22.94913330054506,50.34116292394361,203.78634975403733,-13.777929788286388,-37.44238589600725,50.34116292394361,338.2025200395397,109.37447017093383,48.01758899206491,50.34116292394361,334.07412601516126,-98.44144447470394,-31.28736800463105,50.34116292394361,302.43557970010374,29.900424797119925,-22.110434828228914,50.34116292394361,279.29988012355244,24.09337041345041,8.63594678854626,50.34116292394361,316.0217115239213,-114.78804505761272,13.76869252060894,50.34116292394361,360.6380515331502,-10.414232606927577,-16.053626534450906,50.34116292394361
225.61870471870807,15.695327394163419,-15.047929584253605,45.32099155202679,292.72716657509466,-23.518256455563108,23.497132087875947,45.32099155202679,385.8546637932111,-63.033485664623285,-21.52415571445718,45.32099155202679,204.52731333052776,-12.70595162222651,-37.01633702785353,45.32099155202679,338.4839784823588,109.5358670355603,48.234407817108156,45.32099155202679,337.4258326864285,-94.87208666034915,-30.529356448148736,45.32099155202679,308.93048276762005,28.246311206361728,-25.354244752651212,45.32099155202679,288.72546964714184,22.063691099561815,7.28766565960841,45.32099155202679,317.5497387902626,-113.55859082867417,14.412103948623564,45.32099155202679,365.90204524660453,-7.046037975652035,-18.482987016147117,45.32099155202679
